,body,target,company
2623,"['whoa', 'line', 'at', 'the', 'pop', 'up', 'apple', 'store', 'in', 'downtown', 'austin', 'ipad', 'midnight', 'madness', 'sxsw', 'link']",2,apple
2625,"['new', 'iphone', 'autocorrect', 'already', 'tried', 'to', 'change', 'quotcoworkersquot', 'to', 'quotvisigothsquot', 'it', 'going', 'to', 'be', 'a', 'long', 'five', 'day', 'of', 'sxsw']",0,apple
2627,"['im', 'at', 'the', 'barton', 'creek', 'apple', 'storethe', 'popup', 'store', 'will', 'how', 'open', 'until', 'friday', 'wa', 'new', 'shipment', 'of', 'ipad', 'sxsw']",1,apple
2628,"['ah', 'iphone', 'battery', 'fully', 'recharged', 'courtesy', 'of', 'mention', 'charge', 'anywhere', 'find', 'mention', 'or', 'i', 'at', 'sxsw', 'amp', 'charge', 'up', 'on', 'the', 'fly']",1,apple
2629,"['the', 'iphone', 'battery', 'wa', 'not', 'made', 'for', 'mention', 'sxsw']",0,apple
2630,"['there', 'have', 'been', 'two', 'day', 'in', 'the', 'last', 'month', 'when', 'mobile', 'usage', 'of', 'google', 'map', 'wa', 'higher', 'than', 'desktop', 'marissa', 'mayer', 'sxsw']",1,google
2631,"['whats', 'the', 'best', 'ipad', 'app', 'for', 'offline', 'viewing', 'of', 'the', 'sxsw', 'program']",1,apple
2632,"['one', 'of', 'the', 'best', 'photo', 'apps', 'for', 'the', 'iphone', 'ыу', 'hipstamatic', 'ыу', 'is', 'getting', 'apps', 'sxsw', 'hipstamatic', 'link']",2,apple
2634,"['now', 'at', 'the', 'better', 'living', 'through', 'cloud', 'computing', 'sxsw', 'session', 'with', 'john', 'wiley', 'from', 'google', 'bettercloud']",1,google
2635,"['now', 'at', 'the', 'better', 'living', 'through', 'cloud', 'computing', 'sxsw', 'session', 'with', 'john', 'wiley', 'from', 'google', 'bettercloudlink', 'link']",1,google
2636,"['smartphone', 'breakdown', 'at', 'sxsw', 'unofficial', 'iphones', 'android', 'blackberry', 'symbian', 'window', 'other']",1,apple
2637,"['smart', 'move', 'by', 'apple', 'opening', 'popup', 'store', 'for', 'ipad', 'launch', 'in', 'downtown', 'austin', 'during', 'sxsw', 'link']",2,apple
2638,"['foursquare', 'ceo', 'mention', 'sounded', 'openminded', 'to', 'a', 'big', 'partnership', 'with', 'google', 'ie', 'acquisition', 'sxsw', 'wallstreet']",1,google
2640,"['sweet', 'the', 'convore', 'iphone', 'app', 'is', 'ready', 'for', 'sxsw', 'link']",2,apple
2641,"['guy', 'on', 'the', 'couch', 'playing', 'with', 'his', 'white', 'ipad', 'while', 'mashbash', 'party', 'around', 'him', 'is', 'making', 'a', 'statement', 'dammit', 'sxsw']",2,apple
2642,"['yes', 'apple', 'design', 'win', 'again', 'rt', 'mention', 'the', 'new', 'isack', 'is', 'soo', 'cool', 'sxsw', 'link']",2,apple
2643,"['the', 'iphone', 'developer', 'meetup', 'wa', 'packed', 'sxsw']",1,apple
2644,"['can', 'google', 'do', 'social', 'we', 'may', 'shortly', 'find', 'out', 'rt', 'mention', 'google', 'to', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'at', 'sxsw', 'link']",1,google
2645,"['sxsw', 'five', 'face', 'buried', 'in', 'iphone', 'social', 'apps', 'while', 'standing', 'at', 'a', 'baryet', 'having', 'a', 'great', 'time', 'i', 'wouldnt', 'believe', 'it', 'if', 'i', 'hadnt', 'lived', 'it']",1,apple
2646,"['this', 'apple', 'fanboy', 'just', 'bought', 'an', 'ipad', 'sweeeet', 'at', 'sxsw', 'special', 'apple', 'popup', 'store']",2,apple
2647,"['hey', 'apple', 'fan', 'get', 'a', 'peek', 'at', 'the', 'space', 'thats', 'slated', 'to', 'be', 'a', 'popup', 'sxsw', 'apple', 'store', 'tomorrow', 'link']",2,apple
2648,"['new', 'circle', 'game', 'rt', 'mention', 'mention', 'google', 'try', 'again', 'to', 'launch', 'new', 'social', 'network', 'called', 'circle', 'link', 'sxsw']",0,google
2649,"['can', 'google', 'get', 'social', 'in', 'texas', 'link', 'sxsw', 'google']",1,google
2650,"['can', 'google', 'get', 'social', 'in', 'texas', 'link', 'chrismessina', 'facebook', 'google', 'googlecircles', 'sxsw', 'twitter']",1,google
2651,"['for', 'anyone', 'going', 'to', 'sxsw', 'for', 'the', 'first', 'time', 'free', 'lonely', 'planet', 'austin', 'guide', 'for', 'iphone', 'tinyurlcomgjmypj']",1,apple
2652,"['if', 'you', 'are', 'going', 'to', 'sxsw', 'youll', 'need', 'a', 'qr', 'code', 'app', 'on', 'your', 'iphone', 'that', 'can', 'read', 'vcards', 'get', 'qrafter', 'gt', 'link', 'qrcode']",1,apple
2653,"['if', 'you', 'are', 'going', 'to', 'be', 'on', 'foot', 'at', 'sxsw', 'dont', 'forget', 'to', 'stop', 'by', 'the', 'newest', 'apple', 'store', 'in', 'austin', 'link']",2,apple
2654,"['one', 'of', 'the', 'google', 'doodle', 'guy', 'ha', 'a', 'wacky', 'powerglove', 'thing', 'that', 'i', 'want', 'to', 'play', 'with', 'sxsw', 'link']",1,google
2655,"['look', 'like', 'google', 'is', 'publicly', 'denying', 'that', 'quotcirclesquot', 'will', 'be', 'presented', 'at', 'sxsw', 'today']",1,google
2656,"['on', 'average', 'google', 'map', 'see', 'of', 'it', 'user', 'come', 'from', 'mobile', 'device', 'we', 'are', 'becoming', 'more', 'connected', 'mention', 'sxsw', 'donline', 'dk']",1,google
2657,"['got', 'in', 'the', 'google', 'party', 'not', 'before', 'being', 'interviewed', 'by', 'twit', 'tv', 'finally', 'ran', 'into', 'mention', 'sxsw']",2,google
2658,"['im', 'at', 'the', 'google', 'party', 'mention', 'rock', 'sxsw']",2,google
2659,"['here', 'the', 'guy', 'who', 'bought', 'the', 'first', 'ipad', 'at', 'the', 'sxsw', 'popup', 'store', 'hope', 'he', 'register', 'for', 'his', 'thoora', 'beta', 'link']",2,apple
2661,"['with', 'xwave', 'headset', 'we', 'can', 'actually', 'control', 'iphone', 'apps', 'with', 'our', 'brain', 'sxswnui', 'gsdm', 'sxsw']",2,apple
2662,"['man', 'these', 'hipster', 'are', 'getting', 'crazy', 'at', 'the', 'google', 'party', 'sxsw', 'link']",2,google
2663,"['new', 'update', 'hootsuite', 'mobile', 'for', 'sxsw', 'update', 'for', 'iphone', 'blackberry', 'amp', 'android', 'link']",1,apple
2664,"['what', 'apple', 'hope', 'you', 'didnt', 'notice', 'about', 'ipad', 'link', 'sxsw', 'sxswi', 'technology', 'mobile', 'prodmktg']",0,apple
2665,"['inevitable', 'huge', 'line', 'for', 'ipads', 'at', 'austin', 'apple', 'store', 'sxsw', 'link']",1,apple
2666,"['look', 'like', 'i', 'wa', 'an', 'hour', 'late', 'for', 'getting', 'an', 'ipad', 'sxsw', 'sadpanda']",1,apple
2667,"['if', 'someone', 'in', 'austin', 'will', 'let', 'me', 'borrow', 'their', 'iphone', 'charger', 'for', 'a', 'short', 'time', 'i', 'will', 'heart', 'you', 'for', 'a', 'long', 'time', 'sxsw']",1,apple
2668,"['sorry', 'some', 'in', 'austin', 'are', 'taking', 'advantage', 'ыпmention', 'mention', 'we', 'paid', 'to', 'the', 'apple', 'popup', 'from', 'the', 'pepsi', 'standыќ', 'sxsw', 'pedicab']",1,apple
2669,"['people', 'in', 'line', 'at', 'pop', 'up', 'apple', 'store', 'at', 'sxsw']",1,apple
2670,"['i', 'would', 'be', 'interested', 'to', 'hear', 'recomds', 'rt', 'mention', 'recommends', 'using', 'google', 'voice', 'to', 'separate', 'work', 'from', 'life', 'evolvingworkplace', 'sxsw']",2,google
2671,"['and', 'for', 'de', 'ipad', 'd', 'rt', 'mention', 'new', 'ubersocial', 'for', 'iphone', 'now', 'in', 'the', 'app', 'store', 'includes', 'uberguide', 'to', 'sxsw', 'link']",1,apple
2672,"['win', 'a', 'free', 'ipad', 'from', 'webdoccom', 'sxsw', 'rt']",1,apple
2673,"['win', 'a', 'free', 'ipad', 'from', 'webdoccom', 'sxsw', 'rt', 'awesome', 'tech', 'right', 'here']",2,apple
2674,"['inside', 'the', 'ipad', 'chip', 'brings', 'browsing', 'boost', 'rt', 'mention', 'best', 'hungry', 'at', 'sxsw', 'tip', 'mekong', 'river', 'g', 'link']",2,apple
2675,"['omgfree', 'ipad', 's', 'in', 'salon', 'h', 'one', 'am', 'sxsw']",2,apple
2676,"['would', 'love', 'ipad', 'and', 'to', 'be', 'at', 'sxsw', 'rt', 'mention', 'after', 'you', 'get', 'your', 'food', 'dont', 'forget', 'to', 'snap', 'a', 'photo', 'to', 'win', 'a', 'macbook', 'air', 'ipad']",2,apple
2677,"['the', 'future', 'is', 'about', 'network', 'not', 'just', 'data', 'thats', 'why', 'google', 'may', 'not', 'win', 'long', 'term', 'sxsw', 'web', 'saatchiny']",0,google
2678,"['so', 'google', 'is', 'going', 'to', 'try', 'socialnetworking', 'again', 'with', 'googlecircles', 'to', 'be', 'announced', 'today', 'at', 'sxsw', 'we', 'shall', 'see']",1,google
2679,"['then', 'there', 'is', 'hope', 'i', 'too', 'may', 'someday', 'keynote', 'swsx', 'rt', 'mention', 'bored', 'during', 'keynote', 'sxsw', 'but', 'have', 'an', 'ipad', 'link']",2,apple
2680,"['the', 'volume', 'is', 'overwhelming', 'but', 'the', 'market', 'will', 'selfpolice', 'thats', 'why', 'user', 'picked', 'google', 'over', 'bing', 'curatedebate', 'sxsw']",2,google
2681,"['seems', 'like', 'just', 'about', 'every', 'iphone', 'app', 'ha', 'a', 'new', 'update', 'this', 'week', 'guess', 'it', 'the', 'sxsw', 'factor']",1,apple
2682,"['did', 'google', 'just', 'buy', 'foursquare', 'quoti', 'dont', 'knowthats', 'an', 'interesting', 'questionquot', 'said', 'foursquare', 'ceo', 'crowley', 'sxsw']",1,google
2683,"['is', 'google', 'launching', 'a', 'new', 'social', 'network', 'today', 'sxsw', 'socialmedia', 'link']",1,google
2684,"['why', 'are', 'we', 'leaning', 'on', 'web', 'convention', 'like', 'small', 'button', 'on', 'the', 'ipad', 'uxdes', 'sxsw']",0,apple
2686,"['so', 'far', 'the', 'longest', 'line', 'at', 'sxsw', 'ha', 'been', 'at', 'the', 'apple', 'store']",1,apple
2687,"['the', 'google', 'map', 'app', 'save', 'my', 'life', 'on', 'a', 'regular', 'basis', 'rt', 'mention', 'map', 'ha', 'million', 'user', 'of', 'user', 'are', 'mobile', 'sxsw']",2,google
2688,"['think', 'ive', 'messed', 'up', 'my', 'mexican', 'iphone', 'by', 'trying', 'to', 'update', 'software', 'for', 'sxsw', 'app', 'fittingly', 'the', 'screen', 'is', 'stuck', 'in', 'mode']",1,apple
2689,"['one', 'of', 'the', 'most', 'inyourface', 'ex', 'of', 'stealing', 'the', 'show', 'in', 'yr', 'rt', 'mention', 'quotat', 'sxsw', 'apple', 'school', 'the', 'mkt', 'expertsquot', 'link']",2,apple
2690,"['get', 'to', 'the', 'nav', 'scheme', 'i', 'am', 'done', 'with', 'the', 'ipad', 'shape', 'lesson', 'sxsw']",1,apple
2691,"['loving', 'the', 'new', 'iphone', 'app', 'suggestion', 'coming', 'from', 'mention', 'sxsw']",2,apple
2692,"['omg', 'table', 'next', 'to', 'u', 'is', 'passing', 'around', 'the', 'ipad', 'hipstermuch', 'sxsw']",2,apple
2694,"['the', 'future', 'of', 'google', 'mapped', 'out', 'at', 'sxsw', 'kia', 'recall', 'optimas', 'and', 'more', 'top', 'advertising', 'news', 'link']",1,google
2697,"['tim', 'get', 'me', 'one', 'rt', 'mention', 'apple', 'employee', 'just', 'showed', 'up', 'in', 'force', 'to', 'the', 'sxsw', 'popup', 'apple', 'store', 'ipad']",2,apple
2698,"['hehe', 'apple', 'open', 'a', 'temporary', 'apple', 'retail', 'store', 'in', 'austin', 'just', 'for', 'the', 'ipad', 'launch', 'for', 'all', 'the', 'sxsw', 'geek', 'link']",1,apple
2699,"['every', 'game', 'or', 'app', 'ad', 'in', 'the', 'sxsw', 'interactive', 'guide', 'show', 'either', 'an', 'iphone', 'or', 'ipad', 'atampt', 'amp', 'sxsws', 'two', 'promos', 'show', 'wp', 'amp', 'android']",1,apple
2700,"['buy', 'online', 'or', 'wait', 'in', 'line', 'rtmention', 'apple', 'set', 'up', 'temporary', 'store', 'for', 'sxsw', 'link']",1,apple
2701,"['the', 'google', 'party', 'line', 'start', 'behind', 'me', 'ha', 'the', 'germ', 'ha', 'put', 'her', 'towel', 'down', 'early', 'sxsw']",2,google
2702,"['of', 'the', 'people', 'in', 'line', 'for', 'the', 'ipd', 'sxsw', 'mention', 'apple', 'store', 'sxsw', 'link']",1,apple
2703,"['look', 'like', 'pop', 'up', 'apple', 'store', 'is', 'openingapple', 'store', 'employee', 'emerging', 'into', 'the', 'queue', 'sxsw']",1,apple
2704,"['wow', 'apple', 'pop', 'up', 'store', 'downtown', 'austin', 'projecting', 'million', 'profit', 'this', 'weekend', 'alone', 'they', 'may', 'stay', 'past', 'this', 'weekend', 'sxsw']",2,apple
2705,"['omg', 'apple', 'popup', 'retail', 'at', 'sxsw', 'please', 'let', 'them', 'have', 'a', 'full', 'palette', 'of', 'ipads', 'and', 'a', 'truck', 'parked', 'out', 'back']",2,apple
2706,"['use', 'google', 'profile', 'or', 'fb', 'a', 'entry', 'point', 'fb', 'too', 'personal', 'try', 'digg', 'or', 'google', 'reader', 'to', 'draw', 'people', 'in', 'hireme', 'sxsw']",2,google
2707,"['sxsw', 'hire', 'qualified', 'and', 'talented', 'woman', 'consciously', 'early', 'on', 'in', 'startup', 'to', 'achieve', 'success', 'google', 'did']",2,google
2708,"['ha', 'anyone', 'read', 'or', 'heard', 'anything', 'about', 'google', 'circle', 'sxsw']",1,google
2709,"['if', 'you', 'are', 'ready', 'to', 'take', 'your', 'tech', 'geekdom', 'to', 'a', 'whole', 'new', 'level', 'at', 'sxsw', 'you', 'will', 'need', 'the', 'twitter', 'or', 'google', 'hitops', 'link']",2,google
2710,"['wow', 'apple', 'really', 'thought', 'about', 'it', 'and', 'sxsw', 'link']",2,apple
2711,"['lol', 'true', 'rt', 'mention', 'it', 'official', 'people', 'using', 'the', 'ipad', 'to', 'take', 'photo', 'just', 'look', 'weird', 'sxsw']",0,apple
2712,"['yes', 'please', 'rtmention', 'at', 'sxsw', 'and', 'want', 'to', 'win', 'an', 'ipad', 'get', 'on', 'the', 'case', 'with', 'mention', 'mention', 'and', 'mentionr']",2,apple
2715,"['did', 'anyone', 'seevisit', 'the', 'temporary', 'apple', 'store', 'at', 'sxsw']",2,apple
2716,"['ha', 'anyone', 'seen', 'the', 'pop', 'up', 'store', 'in', 'austin', 'like', 'cnn', 'restaurant', 'and', 'apple', 'plus', 'all', 'the', 'food', 'truck', 'sxsw', 'apple']",1,apple
2717,"['ah', 'a', 'nice', 'simple', 'idea', 'rt', 'mention', 'hello', 'holler', 'gram', 'get', 'to', 'know', 'mention', 'new', 'ipad', 'app', 'link', 'hollergram', 'sxsw']",2,apple
2718,"['doe', 'apple', 'stay', 'in', 'downtown', 'austin', 'i', 'think', 'yes', 'mention', 'apple', 'popup', 'sxsw', 'store', 'detail', 'belies', 'wk', 'lifespan', 'link']",1,apple
2719,"['trying', 'the', 'steve', 'wozniak', 'drink', 'free', 'thanks', 'to', 'google', 'hckers', 'sxsw', 'mention', 'speakeasy', 'link']",2,google
2720,"['temp', 'apple', 'store', 'th', 'st', 'austin', 'sxsw', 'closed', 'for', 'night', 'quottheyre', 'out', 'of', 'stuff', 'say', 'austin', 'cop', 'barring', 'the', 'door']",1,apple
2721,"['temp', 'apple', 'store', 'in', 'austin', 'ha', 'quite', 'a', 'few', 'ipad', 'left', 'sxsw']",1,apple
2722,"['temp', 'apple', 'store', 'is', 'killing', 'it', 'in', 'austin', 'selling', 'out', 'early', 'every', 'day', 'sxsw']",2,apple
2723,"['the', 'apple', 'store', 'popped', 'up', 'at', 'sxsw', 'with', 'a', 'huge', 'crowd', 'waiting', 'for', 'the', 'geek', 'dream', 'to', 'come', 'true', 'link']",2,apple
2724,"['temp', 'apple', 'store', 'set', 'up', 'in', 'downtown', 'austin', 'via', 'ыпmention', 'before', 'it', 'even', 'begin', 'apple', 'win', 'sxsw', 'link', 'dtphcomыќ']",1,apple
2725,"['sxsw', 'live', 'stream', 'not', 'working', 'on', 'ipad', 'fail', 'link']",0,apple
2726,"['sxsw', 'apple', 'survival', 'kit', 'iыєm', 'taking', 'more', 'apple', 'stuff', 'with', 'me', 'to', 'sxsw', 'than', 'i', 'am', 'clothes', 'link']",2,apple
2727,"['hmm', 'the', 'sxswcominteractivelive', 'stream', 'isnt', 'ipadmobile', 'compatible', 'maybe', 'next', 'year', 'sxsw']",0,apple
2728,"['let', 'make', 'that', 'a', 'temptohire', 'position', 'rt', 'mention', 'apple', 'to', 'open', 'temporary', 'store', 'for', 'sxsw', 'at', 'th', 'and', 'congress', 'link']",1,apple
2729,"['used', 'to', 'be', 'that', 'only', 'the', 'small', 'upstart', 'twitter', 'played', 'at', 'sxsw', 'not', 'the', 'big', 'guy', 'making', 'move', 'apple', 'google', 'sxsw']",1,apple
2730,"['third', 'time', 'the', 'charmgtgtgt', 'google', 'to', 'launch', 'new', 'social', 'network', 'at', 'sxsw', 'cnet', 'news', 'link']",2,google
2731,"['yay', 'love', 'the', 'ipad', 'perfectly', 'portable', 'for', 'all', 'of', 'the', 'travel', 'weve', 'been', 'doing', 'thanks', 'sxsw', 'popup', 'store']",2,apple
2734,"['gotta', 'love', 'this', 'sxsw', 'google', 'calendar', 'featuring', 'top', 'party', 'show', 'case', 'to', 'check', 'out', 'rt', 'mention', 'via', 'mention', 'gtlink']",2,google
2735,"['look', 'like', 'this', 'wa', 'a', 'fun', 'session', 'at', 'sxsw', 'quotmistakes', 'made', 'building', 'nextflix', 'for', 'iphonequot', 'link']",2,apple
2736,"['front', 'gate', 'ticket', 'present', 'the', 'morning', 'after', 'party', 'httpssitesgooglecomsitefrontgatesxsw', 'sxsw', 'music']",1,google
2737,"['i', 'may', 'have', 'to', 'hide', 'all', 'sxsw', 'tweet', 'i', 'think', 'the', 'apple', 'popup', 'store', 'wa', 'the', 'final', 'straw', 'yes', 'im', 'jealous']",2,apple
2738,"['would', 'like', 'to', 'know', 'which', 'lb', 'app', 'i', 'downloaded', 'ha', 'commandeered', 'my', 'iphones', 'geolocation', 'setting', 'amp', 'wont', 'relinquish', 'batterykiller', 'sxsw']",0,apple
2740,"['sxsw', 'come', 'to', 'the', 'privacybootcamp', 'for', 'startup', 'with', 'mention', 'mention', 'google', 'facebook', 'in', 'acc', 'abc', 'starting', 'now', 'sxswi']",1,google
2741,"['brain', 'are', 'to', 'zombie', 'like', 'content', 'is', 'to', 'google', 'mention', 'quoted', 'by', 'mention', 'contentrules', 'sxsw']",1,google
2742,"['brain', 'are', 'to', 'zombie', 'like', 'content', 'is', 'to', 'google', 'quotcontent', 'rulesquot', 'mention', 'sxsw']",1,google
2743,"['the', 'google', 'tv', 'to', 'ipad', 'app', 'the', 'connected', 'tv', 'experience', 'talk', 'wa', 'super', 'rad', 'sxsw', 'sxsw']",2,apple
2744,"['every', 'time', 'u', 'hold', 'yur', 'ipad', 'up', 'in', 'the', 'air', 'to', 'snap', 'a', 'pic', 'it', 'reminds', 'me', 'of', 'a', 'priest', 'holding', 'up', 'a', 'bible', 'except', 'designed', 'in', 'california', 'sxsw']",1,apple
2745,"['great', 'see', 'u', 'there', 'rt', 'mention', 'ill', 'be', 'at', 'the', 'austin', 'convention', 'center', 'today', 'w', 'my', 'mention', 'fam', 'showing', 'my', 'new', 'iphone', 'game', 'sxsw']",2,apple
2746,"['foursquare', 'ups', 'the', 'game', 'just', 'in', 'time', 'for', 'sxsw', 'link', 'still', 'prefer', 'mention', 'by', 'far', 'best', 'looking', 'android', 'app', 'to', 'date']",2,google
2747,"['all', 'iphone', 'user', 'kill', 'yo', 'self', 'if', 'u', 'hated', 'on', 'ubertwitter', 'new', 'ubersocial', 'for', 'iphone', 'now', 'in', 'the', 'app', 'store', 'includes', 'uberguide', 'to', 'sxsw']",2,apple
2748,"['are', 'iphone', 'user', 'really', 'this', 'clueless', 'about', 'the', 'android', 'o', 'ui', 'or', 'doe', 'this', 'presentation', 'seem', 'basic', 'for', 'everyone', 'else', 'too', 'sxsw']",1,apple
2749,"['hey', 'iphone', 'user', 'if', 'you', 'have', 'both', 'instagram', 'and', 'hipstamatic', 'which', 'do', 'you', 'enjoy', 'using', 'more', 'sxsw', 'week', 'is', 'sure', 'making', 'thing', 'interesting']",1,apple
2750,"['attn', 'dude', 'using', 'new', 'ipad', 'a', 'a', 'camera', 'in', 'the', 'middle', 'of', 'an', 'overcrowded', 'sxsw', 'presentation', 'you', 'rock', 'fail']",1,apple
2751,"['the', 'iphone', 'version', 'of', 'flipboard', 'is', 'being', 'totally', 'redesigned', 'for', 'that', 'platform', 'mention', 'say', 'sxsw']",1,apple
2752,"['loving', 'the', 'video', 'of', 'google', 'geo', 'geek', 'skiing', 'at', 'lake', 'tahoe', 'marissagoogle', 'sxsw']",1,google
2753,"['i', 'love', 'the', 'wave', 'link', 'ipad', 'webber', 'japan', 'sxsw']",2,apple
2755,"['just', 'spoke', 'with', 'google', 'about', 'how', 'they', 'are', 'using', 'semantic', 'tech', 'to', 'make', 'searching', 'user', 'review', 'better', 'sxsw', 'cmswire', 'web']",2,google
2756,"['traded', 'the', 'xoom', 'i', 'won', 'at', 'the', 'j', 'party', 'for', 'the', 'ipad', 'mention', 'won', 'sxsw', 'winwin', 'winning', 'tigerblood']",2,apple
2757,"['look', 'like', 'you', 'may', 'be', 'able', 'to', 'fork', 'over', 'the', 'cash', 'for', 'a', 'new', 'ipad', 'at', 'sxsw', 'link']",1,apple
2758,"['doing', 'an', 'email', 'interview', 'with', 'mention', 'who', 'is', 'in', 'japan', 'with', 'just', 'an', 'iphone', 'this', 'week', 'ha', 'been', 'nothing', 'if', 'not', 'surprising', 'sxsw']",1,apple
2759,"['mr', 'google', 'mention', 'do', 'you', 'recommend', 'submitting', 'to', 'article', 'bank', 'a', 'an', 'seo', 'strategy', 'link', 'im', 'not', 'a', 'big', 'fan', 'sxsw']",1,google
2760,"['dear', 'apple', 'could', 'you', 'roll', 'a', 'hot', 'dog', 'cart', 'full', 'of', 'ipad', 's', 'down', 'to', 'the', 'austin', 'convention', 'center', 'and', 'bring', 'hot', 'dog', 'sxsw']",2,apple
2761,"['so', 'strange', 'mixed', 'tweet', 'of', 'ipad', 'spammer', 'sxsw', 'and', 'regular', 'life', 'together', 'wpacific', 'rim', 'rocking', 'near', 'nuclear', 'disaster', 'doe', 'not', 'compute']",1,apple
2762,"['on', 'iphone', 'mute', 'tag', 'people', 'conversationsы_', 'quotso', 'doe', 'mention', 'for', 'those', 'on', 'mobile', 'sxsw', 'notatsxsw', 'quot', 'rt', 'mention']",1,apple
2763,"['new', 'iphone', 'new', 'ipad', 'and', 'they', 'come', 'running', 'a', 'fast', 'a', 'they', 'can', 'cuz', 'every', 'girl', 'crazy', 'about', 'a', 'sharp', 'mac', 'man', 'strum', 'guitar', 'sxsw']",2,apple
2764,"['pdparticle', 'mention', 'who', 'said', 'you', 'wont', 'be', 'able', 'to', 'get', 'the', 'ipad', 'at', 'sxsw', 'apple', 'is', 'opening', 'a', 'popup', 'store', 'i', 'link']",1,apple
